timestamp,volume
2023-06-24 13:00:00,16462.1796
2023-06-24 14:00:00,6981.3731
2023-06-24 15:00:00,31482.2888
2023-06-24 16:00:00,14793.8465
2023-06-24 17:00:00,11176.8383
2023-06-24 18:00:00,6704.1461
2023-06-24 19:00:00,6916.1589
2023-06-24 20:00:00,8725.0432
2023-06-24 21:00:00,13788.5779
2023-06-24 22:00:00,4672.9851
2023-06-24 23:00:00,4604.4628
2023-06-25 00:00:00,9747.8288
2023-06-25 01:00:00,9377.0055
2023-06-25 02:00:00,11823.0807
2023-06-25 03:00:00,10762.83
2023-06-25 04:00:00,29037.7709
2023-06-25 05:00:00,19943.2349
2023-06-25 06:00:00,29619.6155
2023-06-25 07:00:00,15499.0709
2023-06-25 08:00:00,12603.2317
2023-06-25 09:00:00,14955.1275
2023-06-25 10:00:00,14248.777
2023-06-25 11:00:00,10992.7725
2023-06-25 12:00:00,9456.3193
2023-06-25 13:00:00,22412.1934
2023-06-25 14:00:00,23463.3503
2023-06-25 15:00:00,24275.7926
2023-06-25 16:00:00,11994.7088
2023-06-25 17:00:00,7789.6527
2023-06-25 18:00:00,11192.9251
2023-06-25 19:00:00,7535.8793
2023-06-25 20:00:00,12242.2171
2023-06-25 21:00:00,4490.2613
2023-06-25 22:00:00,9155.1568
2023-06-25 23:00:00,6138.8132
2023-06-26 00:00:00,14460.4227
2023-06-26 01:00:00,44145.7541
2023-06-26 02:00:00,9921.3701
2023-06-26 03:00:00,4951.8074
2023-06-26 04:00:00,4478.4577
2023-06-26 05:00:00,6900.5758
2023-06-26 06:00:00,14160.0861
2023-06-26 07:00:00,22349.6031
2023-06-26 08:00:00,11143.5778
2023-06-26 09:00:00,14640.3399
2023-06-26 10:00:00,30695.9792
2023-06-26 11:00:00,10091.1808
2023-06-26 12:00:00,10066.5683
2023-06-26 13:00:00,23474.3075
2023-06-26 14:00:00,42717.983
2023-06-26 15:00:00,18145.1218
2023-06-26 16:00:00,63557.077
2023-06-26 17:00:00,44804.7652
2023-06-26 18:00:00,17181.3077
2023-06-26 19:00:00,15020.6933
2023-06-26 20:00:00,10114.9342
2023-06-26 21:00:00,7803.0807
2023-06-26 22:00:00,10019.9001
2023-06-26 23:00:00,7898.9675
2023-06-27 00:00:00,13024.5446
2023-06-27 01:00:00,11248.7726
2023-06-27 02:00:00,13239.8694
2023-06-27 03:00:00,14034.9178
2023-06-27 04:00:00,7136.4593
2023-06-27 05:00:00,9671.3791
2023-06-27 06:00:00,8244.6551
2023-06-27 07:00:00,12497.7901
2023-06-27 08:00:00,13837.707
2023-06-27 09:00:00,7864.7828
2023-06-27 10:00:00,20535.8358
2023-06-27 11:00:00,10006.7949
2023-06-27 12:00:00,14691.7442
2023-06-27 13:00:00,9224.2237
2023-06-27 14:00:00,26396.8687
2023-06-27 15:00:00,24277.2019
2023-06-27 16:00:00,43513.2286
2023-06-27 17:00:00,61789.8686
2023-06-27 18:00:00,8121.5346
2023-06-27 19:00:00,5951.4894
2023-06-27 20:00:00,8947.4685
2023-06-27 21:00:00,8609.1546
2023-06-27 22:00:00,7897.3612
2023-06-27 23:00:00,5870.9182
2023-06-28 00:00:00,35898.7227
2023-06-28 01:00:00,14673.9959
2023-06-28 02:00:00,19799.5722
2023-06-28 03:00:00,12340.2542
2023-06-28 04:00:00,7526.1421
2023-06-28 05:00:00,6554.4863
2023-06-28 06:00:00,10422.3315
